x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
5.80806 4.14426 4.3502 0.741738 0 0.182787 0.258698 0 0 0 0 0 0 0 0 0 0 28.0077 0 0 13
-0.289521 2.23723 2.74943 0.849369 0 5.76417 2.25287 0 0 0 0 0 1 0 0 0 5 24.9666 25 0 14
6.41939 3.14539 4.32205 0.715845 0 0.194922 0.275788 0 0 0 0 0 0 0 0 0 0 27.9894 0 0 12
-0.05278 -4.99173 0.915679 0.843515 0 0.209175 0.300469 0 0 0 0 0 0 0 0 0 0 27.62 0 0 9
-4.91575 -1.78257 6.28289 0.71297 0 1.45052 1.70541 0 0 0 0 0 0 0 0 0 0 27.0201 0 0 13
-7.81222 2.42985 4.11853 0.769003 0 0.111448 0.158853 0 0 0 0 0 0 0 0 0 0 28.2252 0 0 8
0.554098 -3.56915 1.17527 0.859472 0 0.369397 0.530615 0 0 0 0 0 0 0 0 0 0 26.9951 0 0 10
-2.3579 6.40002 5.95347 0.762863 0 0.364095 0.495771 0 0 0 0 0 0 0 0 0 0 27.6995 0 0 9
4.14266 6.18104 5.48122 0.809251 0 0.233121 0.326325 0 0 0 0 0 0 0 0 0 0 27.9154 0 0 8
5.89754 -2.84165 0.72056 0.738428 0 0.0815944 0.117189 0 0 0 0 0 0 0 0 0 0 28.1643 0 0 8
-3.99452 -3.4352 3.06048 0.71218 0 0.379695 0.54538 0 0 0 0 0 0 0 0 0 0 27.5668 0 0 10
6.46891 -2.99095 4.78732 0.813728 0 0.247087 0.347498 0 0 0 0 0 0 0 0 0 0 27.9219 0 0 13
1.41198 -6.43219 3.86202 0.720215 0 0.203326 0.292098 0 0 0 0 0 0 0 0 0 0 27.9431 0 0 9
4.25941 -0.818326 6.88485 0.775695 0 3.84069 3.30594 0 0 0 0 0 0 0 0 0 0 26.4838 0 0 13
2.01829 -0.775199 2.00877 0.736805 0 0.929921 1.3357 0 0 0 0 0 0 0 0 0 0 25.4092 0 0 12
-0.820965 -3.445 6.11933 0.777591 0 16.9689 6.58855 0 0 0 0 0 0 1 0 0 5 25.132 25 0 10
5.73027 -0.89753 6.60248 0.824552 0 1.09646 1.32261 0 0 0 0 0 0 0 0 0 0 27.191 0 0 11
-9.12341 -0.245085 1.06901 0.78872 0 0.0314724 0.0451262 0 0 0 0 0 0 0 0 0 0 28.5225 0 0 6
0.662585 7.30644 3.02472 0.889397 0 0.109413 0.156186 0 0 0 0 0 0 0 0 0 0 28.2054 0 0 15
1.56484 -4.19164 1.91129 0.77542 0 0.333035 0.478398 0 0 0 0 0 0 0 0 0 0 27.3041 0 0 15
8.67005 2.71666 0.433468 0.745921 0 0.0223695 0.0320845 0 0 0 0 0 0 0 0 0 0 28.5623 0 0 4
-2.20414 -2.28633 4.85051 0.859013 0 16.3168 6.3334 0 0 0 0 0 1 0 0 0 5 25.0213 25 0 15
0.86921 8.59468 2.98319 0.771523 0 0.0528885 0.0757135 0 0 0 0 0 0 0 0 0 0 28.4121 0 0 8
-4.89282 -3.96378 5.35968 0.854877 0 0.515085 0.70242 0 0 0 0 0 0 0 0 0 0 27.5934 0 0 14
7.48865 3.06668 4.68642 0.886173 0 0.135025 0.191842 0 0 0 0 0 0 0 0 0 0 28.1145 0 0 8
1.12058 3.09012 5.25876 0.885053 0 19.4502 7.51595 0 0 0 0 0 1 1 0 0 5 25.0214 25 0 15
2.14743 1.49208 6.48075 0.898326 11.9869 46.431 16.9827 2.42247 0 0 240.1 0 1 2 0 0 5 24.8254 25 0 16
-3.37558 0.811428 6.50129 0.747158 0 6.08151 8.7288 0 0 0 0 0 0 0 0 0 0 25.4428 0 0 12
3.02588 4.63439 5.05866 0.749145 0 0.703408 1.01001 0 0 0 0 0 0 0 0 0 0 27.3422 0 0 13
-2.25581 -6.39037 2.66261 0.802429 0 0.128773 0.184977 0 0 0 0 0 0 0 0 0 0 28.126 0 0 14
0.842816 5.46549 4.60458 0.782811 0 0.635182 0.91209 0 0 0 0 0 0 0 0 0 0 27.3738 0 0 14
5.25846 1.0793 5.13486 0.705933 0 0.899197 1.29136 0 0 0 0 0 0 0 0 0 0 27.1974 0 0 13
-3.36889 -0.086953 8.65484 0.882655 0 11.6709 4.2461 0 0 0 0 0 1 0 0 0 0 26.0409 0 0 9
-3.35148 0.911564 3.49353 0.736797 0 1.70741 2.45227 0 0 0 0 0 0 0 0 0 0 25.9761 0 0 10
3.49051 3.05905 7.82724 0.882163 0 3.63311 2.67583 0 0 0 0 0 0 0 0 0 0 26.6529 0 0 12
2.96546 2.96485 1.29282 0.708901 0 0.301194 0.432539 0 0 0 0 0 0 0 0 0 0 27.3159 0 0 9
