x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
3.50491 -6.40994 0.462073 0.830462 0 0.13857 0.199032 0 0.0256067 0 0 0 0 0 0 0 0 28.3693 0 0 6
5.81324 4.23921 5.59555 0.725014 0 0.827689 1.15106 0 0.0943496 0 0 0 0 0 0 0 0 27.8324 0 0 9
-4.23907 5.20711 6.40601 0.810861 0 1.45584 1.91532 0 0.165204 0 0 0 0 0 0 0 0 27.5566 0 0 10
1.65397 -1.98168 8.72647 0.850143 0 49.4964 15.3843 0.564609 3.48181 0 57.1 0 1 4 0 0 0 25.8575 0 0 12
2.7828 6.00006 3.14449 0.875685 0 0.556344 0.798826 0 0.0518971 0 0 0 0 0 0 0 0 27.991 0 0 14
-1.11772 0.109447 2.80069 0.82565 0 22.4936 8.78631 0 0.146254 0 0 0 0 3 0 0 5 24.1512 25 0 15
8.17239 3.38233 2.33793 0.812706 0 0.132907 0.190392 0 0.0244118 0 0 0 0 0 0 0 0 28.4209 0 0 9
3.1812 5.47118 6.78087 0.80735 0 2.07533 2.609 0 0.198592 0 0 0 0 0 0 0 0 27.4289 0 0 8
-3.60034 -0.272033 6.22835 0.753804 0 62.8101 24.2202 0 0.512292 0 0 0 0 5 0 0 5 25.2217 25 0 14
-2.05251 -4.5464 3.80713 0.8882 0 1.8337 2.63418 0 0.11302 0 0 0 0 0 0 0 0 27.3178 0 0 15
-1.85163 -3.0878 2.23688 0.801287 0 1.76921 2.54136 0 0.0837669 0 0 0 0 0 0 0 0 26.9078 0 0 13
-3.22381 -5.62933 5.0006 0.803303 0 0.992461 1.37656 0 0.110535 0 0 0 0 0 0 0 0 27.7598 0 0 13
-4.54173 -3.83197 7.17233 0.877633 0 2.77928 3.27813 0 0.274514 0 0 0 0 0 0 0 0 27.2074 0 0 8
1.03396 4.84194 2.40886 0.767619 0 1.0161 1.45918 0 0.0588471 0 0 0 0 0 0 0 0 27.5252 0 0 14
-1.8947 3.57185 2.61653 0.793736 0 2.02293 2.90522 0 0.0828958 0 0 0 0 0 0 0 0 26.8833 0 0 12
5.80806 4.14426 4.3502 0.741738 0 0.548361 0.776096 0 0.0627143 0 0 0 0 0 0 0 0 28.0077 0 0 13
-0.289521 2.23723 2.74943 0.849369 0 17.2925 6.75861 0 0.120579 0 0 0 1 3 0 0 5 24.9666 25 0 14
6.41939 3.14539 4.32205 0.715845 0 0.584766 0.827364 0 0.0640072 0 0 0 0 0 0 0 0 27.9894 0 0 12
-0.05278 -4.99173 0.915679 0.843515 0 0.627525 0.901405 0 0.0498246 0 0 0 0 0 0 0 0 27.62 0 0 9
-4.91575 -1.78257 6.28289 0.71297 0 4.35156 5.11622 0 0.273135 0 0 0 0 0 0 0 0 27.0201 0 0 13
-7.81222 2.42985 4.11853 0.769003 0 0.334345 0.476558 0 0.0488222 0 0 0 0 0 0 0 0 28.2252 0 0 8
0.554098 -3.56915 1.17527 0.859472 0 1.10819 1.59184 0 0.0624244 0 0 0 0 0 0 0 0 26.9951 0 0 10
-2.3579 6.40002 5.95347 0.762863 0 1.09228 1.48731 0 0.125352 0 0 0 0 0 0 0 0 27.6995 0 0 9
4.14266 6.18104 5.48122 0.809251 0 0.699363 0.978974 0 0.0832336 0 0 0 0 0 0 0 0 27.9154 0 0 8
5.89754 -2.84165 0.72056 0.738428 0 0.244783 0.351565 0 0.0296432 0 0 0 0 0 0 0 0 28.1643 0 0 8
-3.99452 -3.4352 3.06048 0.71218 0 1.13908 1.63614 0 0.0781876 0 0 0 0 0 0 0 0 27.5668 0 0 10
6.46891 -2.99095 4.78732 0.813728 0 0.741263 1.04249 0 0.0813254 0 0 0 0 0 0 0 0 27.9219 0 0 13
1.41198 -6.43219 3.86202 0.720215 0 0.60998 0.876293 0 0.0721703 0 0 0 0 0 0 0 0 27.9431 0 0 9
4.25941 -0.818326 6.88485 0.775695 0 11.5221 9.91782 0 0.514773 0 0 0 0 0 0 0 0 26.4838 0 0 13
2.01829 -0.775199 2.00877 0.736805 0 2.78976 4.00709 0 0.0946261 0 0 0 0 0 0 0 0 25.4092 0 0 12
-0.820965 -3.445 6.11933 0.777591 0 50.9067 19.7657 0 0.543791 0 0 0 1 4 0 0 5 25.132 25 0 10
5.73027 -0.89753 6.60248 0.824552 0 3.28939 3.96781 0 0.253057 0 0 0 0 0 0 0 0 27.191 0 0 11
-9.12341 -0.245085 1.06901 0.78872 0 0.0944172 0.135379 0 0.0219047 0 0 0 0 0 0 0 0 28.5225 0 0 6
0.662585 7.30644 3.02472 0.889397 0 0.32824 0.468558 0 0.0401592 0 0 0 0 0 0 0 0 28.2054 0 0 15
1.56484 -4.19164 1.91129 0.77542 0 0.999104 1.43519 0 0.0618057 0 0 0 0 0 0 0 0 27.3041 0 0 15
8.67005 2.71666 0.433468 0.745921 0 0.0671085 0.0962534 0 0.0165426 0 0 0 0 0 0 0 0 28.5623 0 0 4
-2.20414 -2.28633 4.85051 0.859013 0 48.9505 19.0002 0 0.305591 0 0 0 1 4 0 0 5 25.0213 25 0 15
0.86921 8.59468 2.98319 0.771523 0 0.158665 0.22714 0 0.028103 0 0 0 0 0 0 0 0 28.4121 0 0 8
-4.89282 -3.96378 5.35968 0.854877 0 1.54526 2.10726 0 0.134444 0 0 0 0 0 0 0 0 27.5934 0 0 14
7.48865 3.06668 4.68642 0.886173 0 0.405074 0.575527 0 0.0536539 0 0 0 0 0 0 0 0 28.1145 0 0 8
1.12058 3.09012 5.25876 0.885053 0 58.3506 22.5479 0 0.342787 0 0 0 1 4 0 0 5 25.0214 25 0 15
2.14743 1.49208 6.48075 0.898326 35.9607 139.293 50.9481 0.410442 0.805897 0 58.65 0 1 4 0 0 5 24.8254 25 0 16
-3.37558 0.811428 6.50129 0.747158 0 18.2445 26.1864 0 0.592754 0 0 0 1 4 0 0 0 25.4428 0 0 12
3.02588 4.63439 5.05866 0.749145 0 2.11023 3.03002 0 0.140702 0 0 0 0 0 0 0 0 27.3422 0 0 13
-2.25581 -6.39037 2.66261 0.802429 0 0.386318 0.554931 0 0.0478832 0 0 0 0 0 0 0 0 28.126 0 0 14
0.842816 5.46549 4.60458 0.782811 0 1.90555 2.73627 0 0.115439 0 0 0 0 0 0 0 0 27.3738 0 0 14
5.25846 1.0793 5.13486 0.705933 0 2.69759 3.87408 0 0.16052 0 0 0 0 0 0 0 0 27.1974 0 0 13
-3.36889 -0.086953 8.65484 0.882655 0 35.0127 12.7383 0 1.77246 0 0 0 1 4 0 0 0 26.0409 0 0 9
-3.35148 0.911564 3.49353 0.736797 0 5.12221 7.35679 0 0.137477 0 0 0 1 0 0 0 0 25.9761 0 0 10
3.49051 3.05905 7.82724 0.882163 0 10.8993 8.02748 0 0.583878 0 0 0 1 2 0 0 0 26.6529 0 0 12
2.96546 2.96485 1.29282 0.708901 0 0.903582 1.29762 0 0.0529031 0 0 0 0 0 0 0 0 27.3159 0 0 9
-2.99693 -4.04557 0.759205 0.756028 0 0.490194 0.704091 0 0.04464 0 0 0 0 0 0 0 0 27.8057 0 0 6
3.82884 -3.02296 7.78059 0.824322 0 8.14451 6.46473 0 0.593966 0 0 0 1 0 0 0 0 26.7816 0 0 10
2.17402 6.74892 5.75316 0.758942 0 1.16285 1.59006 0 0.117021 0 0 0 0 0 0 0 0 27.7088 0 0 10
0.505379 -4.20747 5.58433 0.753188 0 6.60109 9.48475 0 0.310945 0 0 0 0 0 0 0 0 26.2344 0 0 11
0.012431 -8.35208 3.83781 0.864896 0 0.244165 0.34851 0 0.0459507 0 0 0 0 0 0 0 0 28.2735 0 0 9
5.6829 -6.61384 2.60304 0.785891 0 0.155358 0.222461 0 0.0304181 0 0 0 0 0 0 0 0 28.3861 0 0 9
-3.4782 -6.16435 5.9586 0.793744 0 0.959733 1.31414 0 0.130221 0 0 0 0 0 0 0 0 27.7477 0 0 8
0.322955 4.24236 8.00429 0.740425 0 15.4516 9.24398 0 0.71328 0 0 0 1 3 0 0 0 26.5367 0 0 10
2.13153 5.96315 6.66062 0.784245 0 2.18636 2.73582 0 0.201631 0 0 0 0 0 0 0 0 27.4097 0 0 10
4.51531 4.69543 1.31854 0.719151 0 0.311877 0.447831 0 0.032195 0 0 0 0 0 0 0 0 28.0935 0 0 10
-5.89461 -1.56222 3.90223 0.743934 0 0.923859 1.32681 0 0.0791482 0 0 0 0 0 0 0 0 27.8235 0 0 11
-1.67672 -5.83461 6.97602 0.899798 0 2.176 2.65369 0 0.249952 0 0 0 0 0 0 0 0 27.3367 0 0 9
6.39967 -4.64543 1.60666 0.818509 0 0.162665 0.233026 0 0.0275218 0 0 0 0 0 0 0 0 28.367 0 0 14
-3.09632 -8.17942 2.73131 0.760007 0 0.138532 0.198408 0 0.0309321 0 0 0 0 0 0 0 0 28.4351 0 0 9
2.99064 -3.58379 3.70766 0.895509 0 2.40927 3.4611 0 0.119557 0 0 0 0 0 0 0 0 26.9161 0 0 13
1.99365 0.456981 2.59969 0.763734 0 14.483 5.66315 0 0.114566 0 0 0 0 2 0 0 5 24.6557 25 0 11
1.80263 4.7235 1.53303 0.754761 0 0.737123 1.05853 0 0.0480937 0 0 0 0 0 0 0 0 27.6341 0 0 13
2.83505 -0.020136 3.12049 0.71036 0 17.7909 6.95519 0 0.130547 0 0 0 1 3 0 0 5 24.8001 25 0 9
7.59158 0.346641 3.10184 0.79052 0 0.326992 0.46701 0 0.0393047 0 0 0 0 0 0 0 0 28.2124 0 0 13
5.61041 -6.24601 1.47187 0.719347 0 0.118446 0.169763 0 0.0250116 0 0 0 0 0 0 0 0 28.4425 0 0 8
-8.15057 -1.19096 4.08118 0.806356 0 0.353196 0.503076 0 0.052451 0 0 0 0 0 0 0 0 28.1954 0 0 10
0.083073 4.63076 4.27869 0.793958 0 3.69009 5.29931 0 0.140731 0 0 0 0 0 0 0 0 26.7512 0 0 12
0.667401 -2.48054 5.48354 0.866523 37.4708 158.648 57.1133 0.371117 0.514966 0 50.3 0 1 4 0 0 5 24.0906 25 0 15
3.44368 7.9432 3.11878 0.738618 0 0.194199 0.277743 0 0.0319036 0 0 0 0 0 0 0 0 28.3553 0 0 8
-1.68937 3.82495 8.12209 0.868879 0 15.998 8.6518 0 0.841387 0 0 0 1 2 0 0 0 26.4885 0 0 9
2.92172 -0.975866 4.63709 0.848492 0 58.6242 22.6747 0 0.275451 0 0 0 1 4 0 0 5 24.6232 25 0 13
-2.6779 4.1434 3.13566 0.799312 0 1.42525 2.04671 0 0.0795627 0 0 0 0 0 0 0 0 27.398 0 0 13
-5.06979 2.66093 0.643491 0.89119 0 0.351218 0.504369 0 0.0350325 0 0 0 0 0 0 0 0 28.07 0 0 9
5.15354 -1.44743 7.49049 0.815777 0 5.07101 5.13303 0 0.39458 0 0 0 1 0 0 0 0 26.9515 0 0 8
4.93926 -0.114899 6.25872 0.83799 0 6.34878 7.1323 0 0.306756 0 0 0 1 0 0 0 0 26.7785 0 0 14
-1.42212 -6.0174 3.75028 0.854262 0 0.919197 1.32049 0 0.0854509 0 0 0 0 0 0 0 0 27.7752 0 0 17
-7.16598 -0.69601 4.14421 0.744355 0 0.515371 0.731621 0 0.062215 0 0 0 0 0 0 0 0 28.0841 0 0 12
4.32057 1.75413 5.45758 0.884724 0 4.54878 6.53238 0 0.226327 0 0 0 1 0 0 0 0 26.6927 0 0 13
-0.451372 -7.17679 3.77576 0.870879 0 0.43867 0.623094 0 0.0615712 0 0 0 0 0 0 0 0 28.0881 0 0 14
3.54532 2.18167 4.61501 0.7927 0 5.3213 7.64205 0 0.194617 0 0 0 0 0 0 0 0 26.3107 0 0 12
-4.67096 -4.6302 6.26578 0.741186 0 1.53632 2.04441 0 0.164944 0 0 0 0 0 0 0 0 27.5412 0 0 10
-2.23452 1.08618 6.20086 0.775028 37.1972 191.827 66.5029 0.381804 0.669838 0 50.1 0 0 4 0 0 5 24.1895 25 0 13
-5.553 4.71822 1.40199 0.798246 0 0.192515 0.276432 0 0.0288648 0 0 0 0 0 0 0 0 28.3321 0 0 12
0.073946 -0.471702 9.14753 0.778931 0 48.892 14.2988 0.281772 4.68012 0 44.05 0 1 4 0 0 0 25.6165 0 0 9
6.03535 0.154444 1.31333 0.720913 0 0.378722 0.543898 0 0.0358335 0 0 0 0 0 0 0 0 28.0229 0 0 8
3.72659 4.90677 0.418576 0.746269 0 0.278845 0.400398 0 0.0301487 0 0 0 0 0 0 0 0 28.1027 0 0 7
