x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
2.99064 -3.58379 3.70766 0.895509 0 0.943777 4.71875 0 0.0366353 0 0 0 0 0 0 0 0 26.9161 0 0 13
1.99365 0.456981 2.59969 0.763734 0 5.64544 7.68012 0 0.0388204 0 0 0 1 0 0 0 5 24.6557 25 0 11
1.80263 4.7235 1.53303 0.754761 0 0.200221 1.00109 0 0.0167371 0 0 0 0 0 0 0 0 27.6341 0 0 13
2.83505 -0.020136 3.12049 0.71036 0 7.57389 10.2844 0 0.0448156 0 0 0 0 0 0 0 5 24.8001 25 0 9
7.59158 0.346641 3.10184 0.79052 0 0.073808 0.36903 0 0.0126578 0 0 0 0 0 0 0 0 28.2124 0 0 13
5.61041 -6.24601 1.47187 0.719347 0 0.017402 0.0870083 0 0.00701 0 0 0 0 0 0 0 0 28.4425 0 0 8
-8.15057 -1.19096 4.08118 0.806356 0 0.0728553 0.364273 0 0.0149656 0 0 0 0 0 0 0 0 28.1954 0 0 10
0.083073 4.63076 4.27869 0.793958 0 1.64556 8.22728 0 0.0511372 0 0 0 0 0 0 0 0 26.7512 0 0 12
0.667401 -2.48054 5.48354 0.866523 49.9879 276.517 132.521 0.64326 0.170794 0 59.6 0 1 0 0 0 5 24.0906 25 0 15
3.44368 7.9432 3.11878 0.738618 0 0.0347684 0.173838 0 0.0112068 0 0 0 0 0 0 0 0 28.3553 0 0 8
-1.68937 3.82495 8.12209 0.868879 0 5.21414 25.9542 0 0.281637 0 0 0 0 0 0 0 0 26.4885 0 0 9
2.92172 -0.975866 4.63709 0.848492 0 35.6772 44.6203 0 0.0967249 0 0 0 0 0 0 0 5 24.6232 25 0 13
-2.6779 4.1434 3.13566 0.799312 0 0.472211 2.36104 0 0.0250247 0 0 0 0 0 0 0 0 27.398 0 0 13
-5.06979 2.66093 0.643491 0.89119 0 0.0699134 0.349566 0 0.0107052 0 0 0 0 0 0 0 0 28.07 0 0 9
5.15354 -1.44743 7.49049 0.815777 0 1.87908 9.38575 0 0.137091 0 0 0 0 0 0 0 0 26.9515 0 0 8
4.93926 -0.114899 6.25872 0.83799 0 2.63562 13.1676 0 0.113316 0 0 0 0 0 0 0 0 26.7785 0 0 14
-1.42212 -6.0174 3.75028 0.854262 0 0.295841 1.47919 0 0.0237378 0 0 0 0 0 0 0 0 27.7752 0 0 17
-7.16598 -0.69601 4.14421 0.744355 0 0.125265 0.626315 0 0.0176302 0 0 0 0 0 0 0 0 28.0841 0 0 12
4.32057 1.75413 5.45758 0.884724 0 2.26649 11.3311 0 0.0904332 0 0 0 0 0 0 0 0 26.6927 0 0 13
-0.451372 -7.17679 3.77576 0.870879 0 0.109618 0.548079 0 0.0168484 0 0 0 0 0 0 0 0 28.0881 0 0 14
3.54532 2.18167 4.61501 0.7927 0 2.63303 13.1632 0 0.0768969 0 0 0 0 0 0 0 0 26.3107 0 0 12
-4.67096 -4.6302 6.26578 0.741186 0 0.495414 2.4768 0 0.0449762 0 0 0 0 0 0 0 0 27.5412 0 0 10
-2.23452 1.08618 6.20086 0.775028 49.9788 375.976 161.556 0.485616 0.210609 0 46.05 0 1 0 0 0 5 24.1895 25 0 13
-5.553 4.71822 1.40199 0.798246 0 0.0325619 0.162809 0 0.00892147 0 0 0 0 0 0 0 0 28.3321 0 0 12
0.073946 -0.471702 9.14753 0.778931 0 18.6266 81.5909 0.0638654 1.64578 0 28.05 0 1 0 0 0 0 25.6165 0 0 9
6.03535 0.154444 1.31333 0.720913 0 0.0840637 0.420313 0 0.011397 0 0 0 0 0 0 0 0 28.0229 0 0 8
3.72659 4.90677 0.418576 0.746269 0 0.0532146 0.26607 0 0.0103105 0 0 0 0 0 0 0 0 28.1027 0 0 7
2.97776 -6.90079 2.8616 0.747333 0 0.0522678 0.261334 0 0.0109453 0 0 0 0 0 0 0 0 28.2525 0 0 13
2.54164 -1.9983 4.22684 0.727389 0 15.0424 20.1787 0 0.0678819 0 0 0 0 0 0 0 5 24.9474 25 0 12
-5.32762 6.74981 2.99544 0.761789 0 0.0272955 0.136476 0 0.0100441 0 0 0 0 0 0 0 0 28.3848 0 0 9
4.87725 0.163964 5.12832 0.744279 0 2.06693 10.3336 0 0.0699831 0 0 0 0 0 0 0 0 26.8029 0 0 11
4.05427 6.94581 1.16555 0.781698 0 0.0193547 0.0967717 0 0.00765669 0 0 0 0 0 0 0 0 28.434 0 0 9
6.85087 -4.15051 4.3134 0.712152 0 0.0897317 0.448644 0 0.0158296 0 0 0 0 0 0 0 0 28.138 0 0 8
-6.66837 -0.160796 6.52497 0.7097 0 0.338619 1.69296 0 0.0393522 0 0 0 0 0 0 0 0 27.6555 0 0 6
5.33035 3.03034 6.90559 0.784561 0 0.787217 3.93467 0 0.0807059 0 0 0 0 0 0 0 0 27.3766 0 0 9
5.09714 6.25438 0.825842 0.899451 0 0.0154733 0.0773651 0 0.0068709 0 0 0 0 0 0 0 0 28.4719 0 0 10
0.795641 1.02374 8.107 0.729517 49.2958 38.2097 172.637 0.466006 1.24939 0 37.1 0 0 0 0 0 0 25.3826 0 0 12
-6.96905 -3.72313 2.02255 0.872867 0 0.0304941 0.15247 0 0.00917518 0 0 0 0 0 0 0 0 28.3686 0 0 14
-0.607788 3.61093 8.48259 0.763527 0 7.11454 35.1206 0 0.488174 0 0 0 0 0 0 0 0 26.2801 0 0 8
-3.32849 5.89169 6.21983 0.770221 0 0.379022 1.89491 0 0.0440127 0 0 0 0 0 0 0 0 27.6405 0 0 9
6.93046 -3.65406 2.4035 0.869571 0 0.0390559 0.195276 0 0.00908276 0 0 0 0 0 0 0 0 28.3381 0 0 16
2.71986 -7.50587 2.08073 0.727703 0 0.0245736 0.122866 0 0.00796663 0 0 0 0 0 0 0 0 28.3915 0 0 11
-0.738138 5.68894 3.22058 0.749017 0 0.250942 1.2547 0 0.020833 0 0 0 0 0 0 0 0 27.7782 0 0 13
-4.98394 4.14531 0.553103 0.749929 0 0.0454269 0.227134 0 0.00953192 0 0 0 0 0 0 0 0 28.1994 0 0 7
-1.37034 8.94535 0.545538 0.767614 0 0.0070643 0.0353211 0 0.00577956 0 0 0 0 0 0 0 0 28.588 0 0 4
6.945 1.70183 1.01505 0.69236 0 0.0313237 0.156616 0 0.00815826 0 0 0 0 0 0 0 0 28.3001 0 0 9
-4.03123 -4.84135 4.94045 0.808804 0 0.347473 1.73727 0 0.0308557 0 0 0 0 0 0 0 0 27.7277 0 0 15
1.79342 2.88159 2.10569 0.836181 0 0.763821 3.81902 0 0.0291302 0 0 0 0 0 0 0 0 26.5525 0 0 13
6.50194 -6.38124 0.876622 0.774614 0 0.00950269 0.0475127 0 0.00576601 0 0 0 0 0 0 0 0 28.5267 0 0 5
-0.523117 1.09117 6.61502 0.738683 49.931 548.52 217.08 0.227553 0.387928 0 47.45 0 1 0 0 0 5 23.6379 25 0 11
0.960078 -1.43355 7.84624 0.89067 49.6946 35.9486 169.865 0.123812 0.811396 0 35.15 0 0 0 0 0 0 25.1462 0 0 15
-0.138167 -3.31103 5.10361 0.844708 0 31.6771 40.306 0 0.113463 0 0 0 0 0 0 0 5 25.0231 25 0 14
