x y z radius WUSRNA WUSNuc_WS WUSCyto CLV3Sig1 CLV3_Peptide StochasticTimeOverFlow CLV3Sig2 MarkerOverFlow Monomer Dimer MonomerMarker DimerMarker ckReceptor ckLigand ckComplex WExport neighbors?
2.14743 1.49208 6.48075 0.898326 0.239738 0.92862 0.339654 0 0 0 0 0 0 0 0 0 5 24.8254 25 0 16
-3.37558 0.811428 6.50129 0.747158 0 0.12163 0.174576 0 0 0 0 0 0 0 0 0 0 25.4428 0 0 12
3.02588 4.63439 5.05866 0.749145 0 0.0140682 0.0202001 0 0 0 0 0 0 0 0 0 0 27.3422 0 0 13
-2.25581 -6.39037 2.66261 0.802429 0 0.00257545 0.00369954 0 0 0 0 0 0 0 0 0 0 28.126 0 0 14
0.842816 5.46549 4.60458 0.782811 0 0.0127037 0.0182418 0 0 0 0 0 0 0 0 0 0 27.3738 0 0 14
5.25846 1.0793 5.13486 0.705933 0 0.0179839 0.0258272 0 0 0 0 0 0 0 0 0 0 27.1974 0 0 13
-3.36889 -0.086953 8.65484 0.882655 0 0.233418 0.084922 0 0 0 0 0 0 0 0 0 0 26.0409 0 0 9
-3.35148 0.911564 3.49353 0.736797 0 0.0341481 0.0490453 0 0 0 0 0 0 0 0 0 0 25.9761 0 0 10
3.49051 3.05905 7.82724 0.882163 0 0.0726621 0.0535165 0 0 0 0 0 0 0 0 0 0 26.6529 0 0 12
2.96546 2.96485 1.29282 0.708901 0 0.00602388 0.00865078 0 0 0 0 0 0 0 0 0 0 27.3159 0 0 9
-2.99693 -4.04557 0.759205 0.756028 0 0.00326796 0.00469394 0 0 0 0 0 0 0 0 0 0 27.8057 0 0 6
3.82884 -3.02296 7.78059 0.824322 0 0.0542967 0.0430982 0 0 0 0 0 0 0 0 0 0 26.7816 0 0 10
2.17402 6.74892 5.75316 0.758942 0 0.00775233 0.0106004 0 0 0 0 0 0 0 0 0 0 27.7088 0 0 10
0.505379 -4.20747 5.58433 0.753188 0 0.0440073 0.0632317 0 0 0 0 0 0 0 0 0 0 26.2344 0 0 11
0.012431 -8.35208 3.83781 0.864896 0 0.00162777 0.0023234 0 0 0 0 0 0 0 0 0 0 28.2735 0 0 9
5.6829 -6.61384 2.60304 0.785891 0 0.00103572 0.00148307 0 0 0 0 0 0 0 0 0 0 28.3861 0 0 9
-3.4782 -6.16435 5.9586 0.793744 0 0.00639822 0.00876094 0 0 0 0 0 0 0 0 0 0 27.7477 0 0 8
